"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND","Sets"
"TraesCS4A02G486000",10.4692105571609,3.14553913478248,1.04814762699826,3.00104589635989,0.0026905400854898,0.0387750792515859,"chr4A",NA,739415410,739415821,"+","up_regulated"
"TraesCS4A02G487400",1.74682380730643,3.94904871531782,1.30564016331956,3.02460725876987,0.00248956178693557,0.0369028215551468,"chr4A",NA,739827988,739828811,"-","up_regulated"
"TraesCS4A02G490700",104.186276814007,2.97997033071358,0.989769857862712,3.01077094542813,0.00260585344947269,0.0379676649619017,"chr4A",NA,740602459,740604504,"-","up_regulated"
"TraesCS4A02G491400",38.7656250174384,2.18181912272036,0.66464073116399,3.28270450548423,0.00102816378614793,0.0204718799969425,"chr4A",NA,741045409,741046587,"+","up_regulated"
"TraesCS4A02G492900",36.662895087061,1.91610864062228,0.538500826560146,3.55822785428587,0.000373365365727177,0.0103480554608672,"chr4A",NA,741780094,741780613,"-","up_regulated"
"TraesCS4A02G498000",172.057213704219,2.38904805080929,0.82724621490774,2.8879528340613,0.00387758012064704,0.0490918130741563,"chr4A",NA,743680277,743680807,"-","up_regulated"
"TraesCS4A02G499800",22.9686304106403,6.9024381995384,1.65980125416309,4.1585931943513,3.20213588261451e-05,0.0016735156210991,"chr4A",NA,744514932,744515491,"+","up_regulated"
"TraesCS4B02G019100",110.848493020643,1.74016972766268,0.284981006235175,6.10626564433786,1.01989207737818e-09,1.97615506694382e-07,"chr4B",NA,13981142,13981177,"-","up_regulated"
"TraesCS4B02G019800",8.85514052661159,1.08229836322035,0.325433909733342,3.32570863345857,0.000881940684610802,0.0184488462256162,"chr4B",NA,14108924,14109255,"+","up_regulated"
"TraesCS4B02G020000",345.052363105912,1.39858409257078,0.186621959605343,7.49420966068744,6.6699034858723e-14,2.06163540603796e-11,"chr4B",NA,14125473,14125715,"-","up_regulated"
"TraesCS4B02G023200",7.32523685806394,6.02850993748214,1.01785822169576,5.92274032766432,3.16620597489113e-09,5.64611070962042e-07,"chr4B",NA,16894955,16895287,"-","up_regulated"
"TraesCS4B02G024100",15.2508653436296,2.69168147827696,0.569129188199134,4.72947361352897,2.25102707512877e-06,0.000206667846459135,"chr4B",NA,17253638,17253803,"+","up_regulated"
"TraesCS4B02G024300",1.68552688528739,4.09709941587845,0.810655716499005,5.05405603450584,4.32524618380308e-07,4.96905716443642e-05,"chr4B",NA,17362410,17362575,"+","up_regulated"
"TraesCS4B02G028500",5.06760926995834,1.99633490730606,0.654751125332332,3.04899805447876,0.00229605968583075,0.0351006203973796,"chr4B",NA,21187173,21187223,"+","up_regulated"
"TraesCS4B02G034300",11.6737591549983,6.89790827964232,1.13957468379947,6.0530550368528,1.42124282264818e-09,2.71331975347333e-07,"chr4B",NA,25266585,25266889,"-","up_regulated"
"TraesCS4B02G044500",71.6936858503203,3.46681292973941,0.604379124421355,5.73615598165904,9.68494728526423e-09,1.60369879664924e-06,"chr4B",NA,32252331,32252443,"-","up_regulated"
"TraesCS4B02G052300",928.168004188488,1.07693093399439,0.320356592630361,3.36166309284289,0.000774745887118216,0.0168754213197461,"chr4B",NA,41009853,41009944,"+","up_regulated"
"TraesCS4B02G067700",78.7000127444506,1.30413730291242,0.203361249441325,6.41290957099815,1.42768213967395e-10,3.16282756608315e-08,"chr4B",NA,60334448,60334507,"-","up_regulated"
"TraesCS4B02G067800",148.183360537319,1.55614042758295,0.198807825588348,7.82736002960517,4.98220828921973e-15,1.67562248732255e-12,"chr4B",NA,60370015,60370124,"-","up_regulated"
"TraesCS4B02G067900",22.9571904971239,1.62164568747176,0.202565054481664,8.00555501353049,1.18929048432232e-15,4.1954807248566e-13,"chr4B",NA,60370652,60370711,"+","up_regulated"
"TraesCS4B02G068000",119.162714248784,1.24873626847167,0.215503157431261,5.79451495447339,6.8518918571523e-09,1.16733937125395e-06,"chr4B",NA,60426729,60426733,"+","up_regulated"
"TraesCS4B02G068200",85.6606435390395,1.07899167371599,0.161723155836541,6.67184404196615,2.52608941659452e-11,6.23454235859887e-09,"chr4B",NA,60637540,60640818,"-","up_regulated"
"TraesCS4B02G068500",62.3775561203911,1.28203419435185,0.189038693158243,6.78186128423283,1.18637360113257e-11,3.05585358926649e-09,"chr4B",NA,61309923,61310033,"-","up_regulated"
"TraesCS4B02G068600",21.5737117086674,1.08969847690623,0.256792230297489,4.24350252203439,2.20057898607301e-05,0.00126155397313342,"chr4B",NA,61310311,61310618,"+","up_regulated"
"TraesCS4B02G069900",23.4670493916091,1.45580169470506,0.257438501917644,5.65494937183398,1.55892217551848e-08,2.48013819639472e-06,"chr4B",NA,63998163,63998289,"-","up_regulated"
"TraesCS4B02G070600",41.2937544426759,6.87175380360563,0.625972508914317,10.9777245897331,4.89087847157484e-28,3.60757865443094e-25,"chr4B",NA,64702395,64702565,"-","up_regulated"
"TraesCS4B02G072300",6.99177049881926,1.88433821888941,0.479050812486328,3.93348298296267,8.37237688293645e-05,0.00347609796616115,"chr4B",NA,67542399,67543820,"-","up_regulated"
"TraesCS4B02G091700",1.55639741510089,3.99446399714569,0.896061332970268,4.45780199431754,8.2804334311131e-06,0.000592594194061247,"chr4B",NA,94823481,94823696,"-","up_regulated"
"TraesCS4B02G092500",19.9811978604844,4.39055220877412,0.818966061545574,5.36109176549777,8.27204808441436e-08,1.11398058331812e-05,"chr4B",NA,95318606,95318764,"-","up_regulated"
"TraesCS4B02G092700",65.1472602748676,1.75846492317043,0.532659278405838,3.30129408133699,0.00096239950333045,0.0195644697028436,"chr4B",NA,95365493,95365651,"+","up_regulated"
"TraesCS4B02G101300",14.9008993988753,1.074606865978,0.35384414934539,3.03694965132536,0.00238985370404139,0.0359919730694493,"chr4B",NA,106970288,106970743,"+","up_regulated"
"TraesCS4B02G102500",413.77402102259,1.09382762259189,0.313372324980369,3.49050485763354,0.000482108848481517,0.0123495206609847,"chr4B",NA,108663602,108663948,"+","up_regulated"
"TraesCS4B02G103800",40.6423701390441,8.69821945125309,1.23501021974765,7.0430343912704,1.88097777693972e-12,5.13001123954443e-10,"chr4B",NA,109920899,109921028,"+","up_regulated"
"TraesCS4B02G103900",7.36122042914483,2.92268485711025,0.602391892561291,4.85179978881086,1.22346098375654e-06,0.000122933208135661,"chr4B",NA,109925520,109926692,"-","up_regulated"
"TraesCS4B02G104000",4.3276288842667,4.03802510109567,0.855091949918674,4.72232851856425,2.33159658155435e-06,0.000212561705208839,"chr4B",NA,110228742,110230376,"+","up_regulated"
"TraesCS4B02G110300",5.25666493678121,2.22229861087956,0.754548759553587,2.94520212609499,0.00322743746766154,0.0437903357077572,"chr4B",NA,123848236,123848264,"-","up_regulated"
"TraesCS4B02G125500",1.9487467500184,2.26641526674746,0.704785972848769,3.21574968012846,0.00130104262926203,0.0241280541156849,"chr4B",NA,155379449,155380099,"-","up_regulated"
"TraesCS4B02G128000",4.63532943454714,2.45840404846448,0.780455760763355,3.14995951347703,0.00163293089970042,0.0280904004897225,"chr4B",NA,167587123,167587947,"+","up_regulated"
"TraesCS4B02G149100",4.05373252598324,2.40271506897729,0.522189083162178,4.60123573328527,4.19991773278787e-06,0.000345960228471143,"chr4B",NA,220109702,220110022,"-","up_regulated"
"TraesCS4B02G156800",6.62563514917357,6.07301373650441,0.634445676067838,9.57215718474698,1.04697955468671e-21,5.35113723580427e-19,"chr4B",NA,291847572,291847955,"-","up_regulated"
"TraesCS4B02G168400",241.830230525855,2.23860388106746,0.189259042331606,11.8282532421629,2.78884933788188e-32,2.51422514613768e-29,"chr4B",NA,368419910,368419948,"-","up_regulated"
"TraesCS4B02G172400",14.1262654839933,2.30677070092757,0.681206814359212,3.38630009609852,0.00070841868316971,0.0159036967987348,"chr4B",NA,377374690,377375259,"+","up_regulated"
"TraesCS4B02G173100",592.575461302682,1.20354865000074,0.407969105838141,2.95009752644907,0.00317673635199691,0.0433349106274746,"chr4B",NA,377942809,377942923,"-","up_regulated"
"TraesCS4B02G178100",92.2109074593732,1.21615468086912,0.257358416135079,4.72552908559556,2.29516978652662e-06,0.000210422981417292,"chr4B",NA,389464002,389464193,"+","up_regulated"
"TraesCS4B02G185200",6.9368093383945,3.03885626260827,0.912758219964128,3.32931130735552,0.000870610341128058,0.0182884521820784,"chr4B",NA,404567947,404568534,"+","up_regulated"
"TraesCS4B02G188500",16.6213398896493,7.40810141280442,1.89284906008032,3.91373066613672,9.08810018170492e-05,0.00372417034592466,"chr4B",NA,409742022,409742050,"+","up_regulated"
"TraesCS4B02G191500",1.92403876987145,3.4406250135513,0.935590608533688,3.67748990014303,0.000235540399024436,0.00745198676166836,"chr4B",NA,413871184,413871453,"+","up_regulated"
"TraesCS4B02G195500",19.7428240670729,1.34616573358998,0.280380805888762,4.8012050230145,1.5771369501512e-06,0.000151259278254406,"chr4B",NA,421725999,421727157,"+","up_regulated"
"TraesCS4B02G197100",1.94824903308333,3.87763322635589,1.25455825175866,3.09083553587102,0.0019959415266663,0.0319775556677282,"chr4B",NA,424721523,424721816,"+","up_regulated"
"TraesCS4B02G198000",11.7952046939437,1.57974069098637,0.464389885134481,3.40175516641344,0.000669545914883942,0.0154607703077612,"chr4B",NA,427067326,427067517,"-","up_regulated"
"TraesCS4B02G200300",15.4073835906802,2.17267914326188,0.433687312515348,5.00978257966676,5.44915615458118e-07,6.0983573447218e-05,"chr4B",NA,428469620,428469782,"-","up_regulated"
"TraesCS4B02G202100",16.1231023020839,1.31446696763272,0.364886959999016,3.60239502018998,0.000315298747706077,0.00918583559856437,"chr4B",NA,432814687,432814827,"+","up_regulated"
"TraesCS4B02G218100",6.31259720369104,2.65728443623749,0.560667985473195,4.73949735866368,2.14249028002353e-06,0.000197668005765713,"chr4B",NA,460032220,460032322,"-","up_regulated"
"TraesCS4B02G226300",138.527486123455,1.35799922739232,0.447345211463257,3.03568517689132,0.00239989804435478,0.0361181038857103,"chr4B",NA,472672064,472672558,"+","up_regulated"
"TraesCS4B02G231400",7.49679430851538,2.92750633118484,0.692757534909226,4.22587439856347,2.38014730004433e-05,0.00133878129329183,"chr4B",NA,483335356,483335441,"-","up_regulated"
"TraesCS4B02G235400",26.7827537014754,1.89306527063106,0.567421974782628,3.33625653351946,0.000849147686064109,0.0179564275242403,"chr4B",NA,491791035,491791097,"+","up_regulated"
"TraesCS4B02G237600",107.629831947376,2.31062735462613,0.713892717248835,3.23665909288263,0.00120937792833465,0.0229333103500445,"chr4B",NA,495355182,495356630,"-","up_regulated"
"TraesCS4B02G241000",1.75399523157787,3.06682493607681,1.0024434149359,3.05934967538584,0.00221818077251316,0.034282856393205,"chr4B",NA,499911597,499912053,"-","up_regulated"
"TraesCS4B02G250000",112.642608940696,1.04908554836219,0.297031705810615,3.5318975309359,0.000412589198747083,0.0111171294689386,"chr4B",NA,515560852,515562203,"+","up_regulated"
"TraesCS4B02G250700",2.76031251061023,2.18050327786309,0.686878551935238,3.17451064925474,0.0015008938320582,0.0265674989470678,"chr4B",NA,517162775,517162834,"-","up_regulated"
"TraesCS4B02G252100",5.77436856938986,1.6529439935192,0.469324479626764,3.52196415331612,0.000428362061827113,0.011405354465805,"chr4B",NA,518095269,518095679,"+","up_regulated"
"TraesCS4B02G253200",17.1039238221344,1.10796686875428,0.33808872903779,3.27714819688778,0.0010486131548176,0.0207897006350673,"chr4B",NA,519049392,519051734,"-","up_regulated"
"TraesCS4B02G253400",2.37324670605561,4.59332434562854,1.48375635312016,3.09574030531989,0.00196322221338489,0.0316578383243732,"chr4B",NA,519326246,519326359,"+","up_regulated"
"TraesCS4B02G255200",61.2267214906091,2.50209043020424,0.782769067979284,3.19646053038782,0.00139124859360211,0.0251899431550106,"chr4B",NA,520231608,520231655,"-","up_regulated"
"TraesCS4B02G257300",3.26554420085108,2.15891239235516,0.639209178652332,3.37747401704536,0.00073154864067574,0.0162674964940946,"chr4B",NA,522522765,522522796,"+","up_regulated"
"TraesCS4B02G266000",28.1285638122475,1.88157025421123,0.281817238564127,6.6765619583739,2.44612678064377e-11,6.06023241723616e-09,"chr4B",NA,537474959,537475631,"+","up_regulated"
"TraesCS4B02G278300",3.38519418527409,3.64197674576276,1.10558852746783,3.29415207853515,0.00098719071939293,0.0199523620224719,"chr4B",NA,560663067,560663269,"+","up_regulated"
"TraesCS4B02G289100",45.7694059840585,1.20617529349885,0.359081962787605,3.35905285839238,0.00078210106126457,0.0170019102155962,"chr4B",NA,574169358,574171400,"+","up_regulated"
"TraesCS4B02G308600",1.92135646568161,3.64677527078552,1.17921402735424,3.09254739698753,0.00198446541004267,0.0318446600162842,"chr4B",NA,599349995,599351422,"-","up_regulated"
"TraesCS4B02G320200",8.26753290876504,1.58392005188816,0.469832387582442,3.37124492425553,0.000748292984215639,0.0164985385888034,"chr4B",NA,611426438,611426527,"-","up_regulated"
"TraesCS4B02G329100",7.00218459099026,2.85959502086921,0.931530478728651,3.06978148988961,0.00214215433863867,0.0335696868765464,"chr4B",NA,619935591,619935777,"-","up_regulated"
"TraesCS4B02G329500",289.746496226959,1.65718767246525,0.549188291152721,3.01752185755252,0.00254850661531589,0.0374900258381025,"chr4B",NA,620056385,620057042,"+","up_regulated"
"TraesCS4B02G341300",13.8349716507504,1.18041379506481,0.31265655228765,3.77543277576605,0.000159730098714681,0.00560520754514392,"chr4B",NA,634325220,634325232,"+","up_regulated"
"TraesCS4B02G346900",133.470771233813,1.78988293772058,0.477402862063247,3.74920864526249,0.000177393455729031,0.0060507667952556,"chr4B",NA,640532917,640533111,"+","up_regulated"
"TraesCS4B02G349500",587.986500414411,2.14245745947155,0.686205233200228,3.12218175527438,0.00179516073517259,0.0299009195073269,"chr4B",NA,642701324,642701459,"-","up_regulated"
"TraesCS4B02G350200",5.16904756623291,2.1458504684598,0.690152497673288,3.10924103831271,0.00187568629308476,0.0307141264591655,"chr4B",NA,642963925,642965241,"+","up_regulated"
"TraesCS4B02G372900",14.8976521464091,2.19715614335166,0.614951436074673,3.57289375137724,0.000353058036823765,0.00995093233618348,"chr4B",NA,657644573,657645429,"-","up_regulated"
"TraesCS4B02G387600",220.418279369014,3.22620159781198,0.684187300843799,4.7153777830035,2.41262678586118e-06,0.000219026020517831,"chr4B",NA,665376795,665377050,"-","up_regulated"
"TraesCS4B02G392100",24.126454151754,2.82926799313265,0.780552510956628,3.62469911174221,0.00028929806539446,0.00867451043605709,"chr4B",NA,667548459,667549040,"+","up_regulated"
"TraesCS4B02G393100",626.316349292537,1.74013504828829,0.527009044878293,3.30190736800381,0.000960297780082933,0.0195339796004961,"chr4B",NA,667726380,667729091,"+","up_regulated"
"TraesCS4B02G394800",67.4658244548066,1.43485068950435,0.381748012090842,3.75863303556094,0.000170844192366584,0.00587990271819459,"chr4B",NA,668973944,668974525,"+","up_regulated"
"TraesCS4B02G395100",25.9216545179294,1.65868772871981,0.36369078775549,4.56070866946169,5.0981271560164e-06,0.000400628854354751,"chr4B",NA,669340878,669341471,"-","up_regulated"
"TraesCS4D02G004400",14.7990934641552,2.65673880996449,0.787223606283468,3.37482106577968,0.000738636997616575,0.0163824788435615,"chr4D",NA,2020929,2021352,"-","up_regulated"
"TraesCS4D02G006300",7.35031821127045,2.32821593104475,0.660393135842205,3.52549989496114,0.000422684344561131,0.011290716380849,"chr4D",NA,3419069,3421310,"-","up_regulated"
"TraesCS4D02G021000",42.5907629467579,1.45964339597457,0.434129224045032,3.36223252232189,0.000773149892380821,0.0168632928475938,"chr4D",NA,8997839,8998171,"-","up_regulated"
"TraesCS4D02G024900",2.34886110045435,2.52495420732546,0.853942887248866,2.95681859411004,0.00310830930123424,0.0426645064921788,"chr4D",NA,10927981,10928245,"+","up_regulated"
"TraesCS4D02G026300",121.375075316991,1.20240667409557,0.354235617855022,3.39436977392736,0.000687867459722855,0.0156651523314133,"chr4D",NA,11506578,11506949,"+","up_regulated"
"TraesCS4D02G038000",80.3630266844269,1.90000837014822,0.613767214899766,3.09564982296833,0.00196382132911536,0.0316578383243732,"chr4D",NA,16427041,16427646,"-","up_regulated"
"TraesCS4D02G041900",17.1716547848102,1.8909914862655,0.556679922563419,3.39690980331714,0.000681514266083259,0.0156204417413363,"chr4D",NA,19643317,19643429,"-","up_regulated"
"TraesCS4D02G042800",80.0370182220571,1.2169573505426,0.399067239356682,3.04950452085318,0.00229219183132607,0.0350501793257765,"chr4D",NA,19901079,19901223,"+","up_regulated"
"TraesCS4D02G060500",2.11027491742612,2.25399112353747,0.684237224456874,3.29416617946593,0.000987141195137865,0.0199523620224719,"chr4D",NA,36441749,36441758,"+","up_regulated"
"TraesCS4D02G089100",22.6386224477902,2.05654342159418,0.504853185497706,4.07354748007929,4.63024066119642e-05,0.00222793863097301,"chr4D",NA,64606033,64606170,"-","up_regulated"
"TraesCS4D02G089200",38.0787368561934,2.1149309289241,0.594751194934164,3.55599273601831,0.000376554481428821,0.0104097748677789,"chr4D",NA,64617262,64617399,"-","up_regulated"
"TraesCS4D02G093600",68.8334443072952,1.00054005485048,0.31543888833393,3.17189824036941,0.00151446063734247,0.0267576080257493,"chr4D",NA,69127088,69127417,"+","up_regulated"
"TraesCS4D02G097700",10.8234950729468,1.87507069782439,0.529940321175623,3.53826765561965,0.000402761567463567,0.0109451667246712,"chr4D",NA,74355118,74356827,"+","up_regulated"
"TraesCS4D02G099500",3.05437728504453,1.4507831829283,0.499465042285381,2.90467412151612,0.00367635652089311,0.0473570298560839,"chr4D",NA,76623570,76624991,"-","up_regulated"
"TraesCS4D02G102700",32.0846495564276,1.01518236882812,0.269202747935952,3.77106985947132,0.000162549155571307,0.00567408175014594,"chr4D",NA,81907530,81908920,"+","up_regulated"
"TraesCS4D02G109000",75.3732795559124,1.34677576624095,0.370442191132903,3.63558956964967,0.000277345605297971,0.00843653343041639,"chr4D",NA,88142171,88142961,"-","up_regulated"
"TraesCS4D02G134600",23.1781368258374,1.11803173882718,0.328971924152372,3.39856278528295,0.000677409125156535,0.0155758506248355,"chr4D",NA,121432627,121432659,"+","up_regulated"
"TraesCS4D02G138700",3.93259983099193,1.44740409329848,0.49221300536887,2.9406051394635,0.00327571811404938,0.0442511681129959,"chr4D",NA,123447794,123447985,"-","up_regulated"
"TraesCS4D02G141500",88.9791040456168,2.10590065710813,0.653405525537467,3.22296120066615,0.00126872737735976,0.0237465669159234,"chr4D",NA,126217212,126217691,"+","up_regulated"
"TraesCS4D02G142900",14.6508044772525,1.36645078115572,0.344318404242008,3.96856736184017,7.23060190292052e-05,0.00311578323417512,"chr4D",NA,129776374,129776669,"+","up_regulated"
"TraesCS4D02G182900",22.9714356175936,1.7808683529199,0.524691386012478,3.39412538569396,0.00068848162478158,0.0156651523314133,"chr4D",NA,320028351,320029655,"+","up_regulated"
"TraesCS4D02G193600",4.05771878269203,1.14236591163431,0.394497148822279,2.89575200998205,0.00378251183320655,0.0482570164472839,"chr4D",NA,336845241,336846385,"-","up_regulated"
"TraesCS4D02G228200",121.587514213199,1.02310411232675,0.315059116715011,3.24734012776468,0.00116489087878112,0.0223286249668632,"chr4D",NA,387754868,387757225,"+","up_regulated"
"TraesCS4D02G228300",78.4048977293106,1.11487424884328,0.383452466484553,2.90746401780725,0.00364372260717935,0.0471099007482149,"chr4D",NA,387756230,387757330,"-","up_regulated"
"TraesCS4D02G229900",12.7384385260867,2.2217351919703,0.577247381021091,3.84884412648228,0.000118676490511327,0.00450569824081183,"chr4D",NA,389494935,389496257,"+","up_regulated"
"TraesCS4D02G236800",12.0576686028472,1.8672846649831,0.557914372157917,3.34690188704184,0.000817201281957666,0.0175295886357806,"chr4D",NA,398903051,398903143,"+","up_regulated"
"TraesCS4D02G238800",293.75610948624,2.31158392777429,0.581486647205343,3.97530010170291,7.0290563533108e-05,0.00305366024904326,"chr4D",NA,400926955,400928403,"-","up_regulated"
"TraesCS4D02G243800",27.9417587065758,1.59618083529037,0.340073545751672,4.69363423068471,2.68393739857021e-06,0.000239305462281858,"chr4D",NA,408288056,408288203,"+","up_regulated"
"TraesCS4D02G249000",70.8450948682071,1.53071471203224,0.439807286772882,3.4804214438191,0.000500625609919097,0.0126985573817306,"chr4D",NA,418357932,418358174,"-","up_regulated"
"TraesCS4D02G249900",13.6432419800913,2.12983443354873,0.491444817095487,4.33382214942539,1.46542577741965e-05,0.00091993024383278,"chr4D",NA,418774144,418775607,"+","up_regulated"
"TraesCS4D02G259100",23.5196297454577,2.06461959372969,0.649795472709022,3.17733760920527,0.00148633901764272,0.0263922384134157,"chr4D",NA,428714683,428714761,"+","up_regulated"
"TraesCS4D02G264100",20.6555545254656,1.08259454579522,0.231927789807475,4.66780866016052,3.04429204132376e-06,0.000263122498538382,"chr4D",NA,434839073,434839420,"-","up_regulated"
"TraesCS4D02G286400",19.777803736768,1.43181677078194,0.457247036174414,3.1313855695191,0.00173983573668068,0.0292951329877932,"chr4D",NA,457074633,457074846,"+","up_regulated"
"TraesCS4D02G314400",18.0808939672756,2.10786502605165,0.549834734139491,3.83363380880353,0.000126264066003981,0.00474019694870932,"chr4D",NA,480815332,480815685,"-","up_regulated"
"TraesCS4D02G316600",12.3882855624735,1.06964716062978,0.357885182925366,2.98879979295719,0.00280075586744013,0.0398328359674712,"chr4D",NA,481883448,481883807,"-","up_regulated"
"TraesCS4D02G326400",373.770955757465,1.20570302397896,0.394720370550959,3.05457512186668,0.0022537956253452,0.0346585818623921,"chr4D",NA,486182461,486183136,"-","up_regulated"
"TraesCS4D02G337000",13.1528667352625,1.45471830265733,0.386460044772832,3.76421397847852,0.000167073776389376,0.0057807882864789,"chr4D",NA,494512399,494514371,"-","up_regulated"
"TraesCS4D02G341800",137.420040700521,2.27816261118867,0.452577699272103,5.03374915479203,4.80978969742865e-07,5.44857677591787e-05,"chr4D",NA,498572979,498573173,"+","up_regulated"
"TraesCS4D02G346000",16.443131015379,2.88017674252502,0.702213812968513,4.10156663018272,4.10362302243626e-05,0.00202713980507106,"chr4D",NA,500292121,500292301,"-","up_regulated"
"TraesCS4D02G347600",6.41311539784501,1.00957474035176,0.313622958192966,3.21907154427959,0.00128606393484849,0.0239673873129531,"chr4D",NA,501325275,501325567,"-","up_regulated"
"TraesCS4D02G352700",4.03771714781253,2.69416029739828,0.785768996801889,3.42869253987319,0.000606496171603942,0.0143887669951798,"chr4D",NA,503785960,503788693,"+","up_regulated"
"TraesCS5A02G003600",36.4128410915331,3.61048431511112,0.928024384294474,3.89050587054991,0.000100035456634189,0.00399717102030914,"chr5A",NA,2429160,2430227,"-","up_regulated"
"TraesCS5A02G010900",10.6495709053653,3.25877222101094,0.767283832629934,4.24715350751131,2.16503625321088e-05,0.00124768588571797,"chr5A",NA,7167768,7168166,"+","up_regulated"
"TraesCS5A02G016200",43.3358569873351,1.7171227088194,0.421416734565121,4.07464290802637,4.6085006548573e-05,0.00222053636049349,"chr5A",NA,11935532,11936020,"+","up_regulated"
"TraesCS5A02G017600",1.84531870866821,3.15026102038237,1.0144734084395,3.10531650625345,0.00190075514008728,0.0309761526846763,"chr5A",NA,14028116,14028161,"+","up_regulated"
"TraesCS5A02G024400",114.162884121191,1.03874118119023,0.285159520606072,3.64266702013846,0.000269827787961356,0.00826156684743944,"chr5A",NA,19105367,19108318,"+","up_regulated"
"TraesCS5A02G031700",27.4865695791684,2.77395386780358,0.663054261890233,4.18360008711142,2.86928678260394e-05,0.00154432342503169,"chr5A",NA,29188534,29188731,"+","up_regulated"
"TraesCS5A02G046700",4250.26353505079,1.37404352389453,0.458839027150369,2.99460909510696,0.00274796766024209,0.0393059896047409,"chr5A",NA,41710024,41710254,"+","up_regulated"
"TraesCS5A02G047000",5.94445862494959,1.65735076331528,0.358774085735932,4.6194829259077,3.84697533655013e-06,0.000323736712224753,"chr5A",NA,42259372,42260460,"+","up_regulated"
"TraesCS5A02G051200",123.63109763967,1.91641009302392,0.471144950590544,4.06755944348305,4.75080917959796e-05,0.00227751125441435,"chr5A",NA,46500373,46501192,"+","up_regulated"
"TraesCS5A02G052900",10.6899263131922,2.44354291937449,0.807110157522152,3.02752096055417,0.00246568613535152,0.0367081851022173,"chr5A",NA,47964411,47965326,"-","up_regulated"
"TraesCS5A02G058600",62.2307321800021,1.27041393602416,0.267625068448807,4.7469915407688,2.06464583361608e-06,0.000192275697360143,"chr5A",NA,57378153,57378478,"-","up_regulated"
"TraesCS5A02G058700",5.27967347123794,2.12867015872399,0.605311821939805,3.51665056185815,0.000437028718931389,0.0115691411687751,"chr5A",NA,57563117,57563682,"+","up_regulated"
"TraesCS5A02G066200",8.60846750407494,2.35798971194148,0.588957388281327,4.00366776758243,6.23679358419761e-05,0.00279000876326855,"chr5A",NA,73826699,73828658,"-","up_regulated"
"TraesCS5A02G067100",8.02882535843735,2.82349897809336,0.794095387868618,3.5556168959396,0.000377093232581279,0.0104163299903086,"chr5A",NA,74683390,74683445,"-","up_regulated"
"TraesCS5A02G070700",3.2057732851069,1.7066230395842,0.502150601082843,3.39862789351246,0.000677247901956208,0.0155758506248355,"chr5A",NA,79260588,79260646,"+","up_regulated"
"TraesCS5A02G072500",34.5958034709225,1.1105812980316,0.311716748736802,3.56278994482045,0.0003669342810772,0.0102397696408947,"chr5A",NA,83632341,83632626,"-","up_regulated"
"TraesCS5A02G074300",8.22230579207391,1.1013397511907,0.376634063446264,2.92416395137833,0.00345382780537342,0.0456887593198572,"chr5A",NA,87417258,87417292,"+","up_regulated"
"TraesCS5A02G076900",44.202656235346,1.28740982932141,0.368349473674135,3.49507715181463,0.000473924740124908,0.0122121694646716,"chr5A",NA,92443140,92443339,"+","up_regulated"
"TraesCS5A02G092800",67.6680242431259,1.30134154155206,0.429301212055934,3.03130181095903,0.0024350171748674,0.0364186554886274,"chr5A",NA,129107233,129107330,"+","up_regulated"
"TraesCS5A02G114700",120.182771181005,1.12937121489179,0.311823187788155,3.62183204816395,0.000292524022590948,0.00874632335912878,"chr5A",NA,229769071,229769130,"-","up_regulated"
"TraesCS5A02G127200",11.9956999394757,2.39917713806443,0.747352862001983,3.21023342526259,0.00132627222026974,0.0243945394779565,"chr5A",NA,283014111,283014303,"-","up_regulated"
"TraesCS5A02G141200",7.43932341590629,2.25270828243747,0.717472606186754,3.13978298685191,0.00169073030314662,0.0287358413829472,"chr5A",NA,313313918,313314772,"+","up_regulated"
"TraesCS5A02G148200",3.32058127675599,1.79849658213848,0.486301079994101,3.69831911983476,0.000217031925540575,0.00701570831017865,"chr5A",NA,325992504,325992771,"+","up_regulated"
"TraesCS5A02G152700",52.0174541301654,2.23762239848769,0.48701268923188,4.59458746756042,4.33606222736629e-06,0.00035447581760497,"chr5A",NA,329987726,329987819,"+","up_regulated"
"TraesCS5A02G153000",4.47970599468508,2.83667783188308,0.801748247035152,3.5381154151232,0.000402993866560181,0.0109451667246712,"chr5A",NA,330199291,330199525,"+","up_regulated"
"TraesCS5A02G175200",83.3836084650623,1.20170756446537,0.289093432263797,4.15681378527067,3.22716821884764e-05,0.00168388656821061,"chr5A",NA,368545842,368545953,"+","up_regulated"
"TraesCS5A02G178100",110.815264843073,1.17503322917371,0.331116576101849,3.54869950338057,0.000387138604797538,0.0106209496354219,"chr5A",NA,375573005,375573367,"-","up_regulated"
"TraesCS5A02G179000",94.8396995395451,1.03293633673887,0.194881228933694,5.30033776157229,1.15588640461668e-07,1.51267311539655e-05,"chr5A",NA,377119825,377120007,"+","up_regulated"
"TraesCS5A02G185600",92.1002849928899,1.18533580109017,0.350636137237415,3.38052948686114,0.000723463119721998,0.0161319103748385,"chr5A",NA,385955408,385955700,"+","up_regulated"
"TraesCS5A02G190800",9.99994893907238,1.14445946971376,0.356325157203994,3.21184021553259,0.00131887706742265,0.0243067320972186,"chr5A",NA,395076792,395076886,"-","up_regulated"
